Dirección;Código postal;Localidad;Provincia;Teléfono;lat;lng
C/ Cavanilles, 39;28007;Madrid;Madrid;915130155;40.40509;-3.6738646
C/ Cayetano Pando, 2;28047;Madrid;Madrid;915267070;40.402645;-3.7452898
C.C. Bellavista (Ctra. Cartagena - Alicante, Km. 8);03189;Orihuela;Alicante;966761620;37.917778;-0.7332355
C.C. BurgoCentro, Loc. 47 (C/ Comunidad de Madrid, 41);28230;Las Rozas;Madrid;917105018;40.48988;-3.8768864
C.C. Covibar 2 (Paseo de las Provincias, 3);28523;Rivas Vaciamadrid;Madrid;916702265;40.375507;-3.5327294
C/ Cea Bermúdez, 41;28003;Madrid;Madrid;915500490;40.438713;-3.7127223
C/ Cea Bermúdez, 4;28003;Madrid;Madrid;914560185;40.438904;-3.706262
C/ Cea Bermúdez, 56;28003;Madrid;Madrid;914517600;40.43929;-3.7139702
C/ Cebreros, 40;28011;Madrid;Madrid;915267010;40.40492;-3.7454941
C.C. El Bosque (C/ Duero);28670;Villaviciosa de Odon;Madrid;916169500;40.386585;-3.9247782
C.C. El Bulevar (Avenida de Juan Carlos I, 45);05004;Avila;Ávila;920219040;40.668457;-4.659641
C.C. El Osito, Loc. 15 (C/ Tuéjar s/n);46183;L'Eliana;Valencia;962758015;39.57952;-0.5296014
C.C. El Palacio (Ctra. de Majadahonda, 50);28660;Boadilla del Monte;Madrid;916324320;40.409527;-3.8797402
C.C. El Zoco de Córdoba (Pza. Matías Prat, s/n);14005;Cordoba;Córdoba;957761091;37.87998;-4.797946
C/ Ceramista Godofredo Buenosaires;12005;Castellon de la Plana;Castellón;964255168;39.97892;-0.03714323
C/ Cerro del Castañar, 74;28034;Madrid;Madrid;917354018;40.493664;-3.713743
C/ Cervantes, 1;12440;Caudiel;Castellón;964144225;39.9468;-0.568714
C/ Cervantes, 14;28700;San Sebastian de los Reyes;Madrid;916573150;40.551342;-3.6344864
C/ Cervantes, 15;13650;Puerto Lapice;Ciudad Real;926576050;39.3235;-3.480354
C/ Cervantes, 25;40001;Segovia;Segovia;921412023;40.947937;-4.1189203
C/ Cervantes, 4;13730;Santa Cruz de Mudela;Ciudad Real;926349000;38.6431;-3.4685304
C.C. Getafe 3 (Av. de Juan Carlos I, s/n);28905;Getafe;Madrid;916010260;40.296097;-3.7469172
C.C. H2Ocio, Loc. LP15 (C/ Marie Curie, 4);28529;Rivas Vaciamadrid;Madrid;916702701;40.33703;-3.5246532
C/ Chaparral, 2;28033;Madrid;Madrid;913821180;40.471054;-3.6387453
C/ Chapinería, 2;28035;Madrid;Madrid;913769255;40.4762;-3.7397149
C/ Chavarri, 2;28560;Carabaña;Madrid;918761600;40.256687;-3.236407
C/ Chile, 28;26005;Logroño;La Rioja;941286250;42.461014;-2.4549775
C/ Chiva, 26;46018;Valencia;Valencia;963847221;39.4661;-0.391603
C/ Churruca, 41;03003;Alicante;Alicante;965982089;38.342625;-0.4937303
C/ Cine, 43;28024;Madrid;Madrid;915122200;40.395645;-3.7749517
C/ Circunvalación;28850;Torrejon de Ardoz;Madrid;916749073;40.45178;-3.4591084
C/ Ciruela, 14;28220;Majadahonda;Madrid;916027955;40.454155;-3.8707378
C/ Ciudad de Martos, 1;45400;Mora de Toledo;Toledo;925322004;39.685844;-3.773745
C.C. La Bolsa (Ctra. de Pozuelo de Alarcón, 3);28220;Majadahonda;Madrid;916027107;40.47319;-3.8808033
C.C. La Plaza (Eurovillas);28514;Nuevo Baztan;Madrid;918726600;40.35426;-3.2642791
C/ Clara del Rey, 57;28002;Madrid;Madrid;915151004;40.445385;-3.6684
C.C. Las Lomas (C/ Valle del Sella, s/n);28660;Boadilla del Monte;Madrid;916324640;40.44007;-3.9002752
C.C. Las Rosas (Av. Guadalajara, s/n);28032;Madrid;Madrid;913135770;40.418224;-3.6215508
C.C. La Vaguada (Av. Monforte de Lemos, 36);28029;Madrid;Madrid;913782081;40.479107;-3.7082934
C/ Clavijo, 22;26007;Logroño;La Rioja;941519530;42.453407;-2.4621017
C.C. Leganés Uno (Av. del Mar Mediterráneo, s/n);28911;Leganes;Madrid;916857245;40.336308;-3.7693768
C.C. Loranca (Av. de Pablo Iglesias, 17);28942;Fuenlabrada;Madrid;916045930;40.302605;-3.8328445
C.C. Maioris (Ctra. Cap Blanc, km. 6,4);07609;Maioris Decima;Illes Balears;971748090;39.45525;2.7532017
C.C. Miramadrid (Av. de Juan Pablo II);28860;Paracuellos del Jarama;Madrid;912688914;40.502583;-3.513769
C.C. Mirasierra (C/ Nuria, 55);28034;Madrid;Madrid;917354028;40.49215;-3.7064202
C.C. Monte del Pilar (Av. Príncipe de Asturias);28221;Majadahonda;Madrid;916796170;40.467186;-3.857953
C.C. Monte Rozas (Av. de Atenas, 75);28232;Las Rozas;Madrid;916314060;40.518246;-3.9228058
C/ Colegio 4;40270;Carbonero El Mayor;Segovia;921560123;41.11853;-4.26615
C/ Colombia, 6;28823;Coslada;Madrid;916601490;40.428085;-3.5434663
C/ Colón, 19;46191;Vilamarxant;Valencia;962710348;39.5685;-0.62306106
C/ Colón, 39;41960;Gines;Sevilla;954719172;37.38532;-6.081651
C/ Colón, 60;37700;Bejar;Salamanca;923408003;40.385334;-5.7641206
C/ Colón, 9;46133;Meliana;Valencia;961490501;39.527924;-0.349772
C/ Colón, 9;46260;Alberic;Valencia;962441027;39.11737;-0.519895
C/ Comandante Zorita, 25;28020;Madrid;Madrid;914560010;40.449512;-3.6984801
C/ Comparsa Moros Beduinos, 3;03610;Petrer;Alicante;966956143;38.481018;-0.779753
C/ Compositor Lehmberg Ruiz, 9;29007;Malaga;Málaga;952640050;36.71773;-4.4328656
C/ Comte d'Urgell, 268;08036;Barcelona;Barcelona;934444500;41.391197;2.1468246
C/ Concejo, 1;28260;Galapagar;Madrid;918587710;40.57718;-4.0039387
C/ Concordia, 9;13326;Montiel;Ciudad Real;926355200;38.69696;-2.8635044
C/ Conde de Cirat, s/n;46111;Rocafort;Valencia;961310825;39.52967;-0.409818
C/ Conde de Peñalver, 6;28006;Madrid;Madrid;914320135;40.42539;-3.6756582
C/ Conde de Vistahermosa, 23;28019;Madrid;Madrid;915655320;40.39409;-3.7116168
C/ Congosto, 18;28031;Madrid;Madrid;913013013;40.37444;-3.6199844
C/ Congosto, 72;28031;Madrid;Madrid;913013520;40.370583;-3.618063
C/ Consell de Cent, 280;08007;Barcelona;Barcelona;932723190;41.3894;2.1632445
C/ Consell de Cent, 355;08007;Barcelona;Barcelona;934677240;41.39179;2.1665387
C/ Consolat de Mar, 82;43850;Cambrils;Tarragona;977369009;41.066017;1.0637487
C/ Constitución, 64;13740;Torrenueva;Ciudad Real;926344700;38.640083;-3.3637526
C/ Constitución, 7;03590;Altea;Alicante;965841515;38.60129;-0.04679382
C/ Constitución, 92;28100;Alcobendas;Madrid;916573135;40.545288;-3.641986
C/ Corazón de María, 78;28002;Madrid;Madrid;915151122;40.447838;-3.6659963
C/ Córdoba,70;13500;Puertollano;Ciudad Real;926440027;38.683594;-4.1078353
C/ Corral de los Olmos,1;41015;Sevilla;Sevilla;954975180;37.41776;-5.96997
C/ Corredera, 28-30;14550;Montilla;Córdoba;957664000;37.589153;-4.638412
C/ Corredera, 51;49800;Toro;Zamora;980694701;41.524353;-5.3918943
C/ Corredera Alta, 2;28680;San Martin de Valdeiglesias;Madrid;918676000;40.36119;-4.4007745
C/ Corredera de San Marcos, 23;23700;Linares;Jaén;953606006;38.09659;-3.6344857
C/ Coso, 85;50001;Zaragoza;Zaragoza;976204060;41.651134;-0.8776939
C/ Coso Bajo, 4;22001;Huesca;Huesca;974238021;42.137157;-0.4079613
C/ Costa Rica, 13;28016;Madrid;Madrid;913531400;40.45862;-3.6751196
C/ Covadonga, 1;36600;Villagarcia de Arosa;Pontevedra;986565001;42.594196;-8.765942
C.C. Parquesur (Av. de Gran Bretaña, s/n);28916;Leganes;Madrid;916857050;40.338955;-3.7377582
C/ Craywinckel, 9;08022;Barcelona;Barcelona;934342690;41.41194;2.1393406
C/ Crisóstomo Zamora, 17;05428;Casillas;Ávila;918667043;40.323635;-4.5722866
C/ Cristino Álvarez Hernández, 1;15008;Ponte Da Pedra;Coruña;981173504;43.342117;-8.409901
C/ Cristóbal Colón, 16;28850;Torrejon de Ardoz;Madrid;916784220;40.464066;-3.4489627
C/ Cruces;13160;Torralba de Calatrava;Ciudad Real;926811900;39.01926;-3.750641
C/ Cruz del Sur;28007;Madrid;Madrid;915570375;40.40972;-3.6687534
C.C. San Fernando (Av. de Tirajana, s/n);35290;San Bartolomé de Tirajana;Las Palmas;928779874;27.765993;-15.578477
C.C. Santa Mónica (C/ Áloe, 14);28522;Rivas Vaciamadrid;Madrid;916702705;40.360527;-3.5339901
C/ Cuarteles, 62;29002;Malaga;Málaga;952044969;36.71238;-4.429592
C/ Cuatro Esquinas, 1;28594;Valdaracete;Madrid;918766101;40.211143;-3.194382
C/ Cuellar 4;40240;Gomezserracin;Segovia;921168239;41.289196;-4.325456
C/ Cuenca, 1;28938;Mostoles;Madrid;916655600;40.31883;-3.8620393
C/ Cuenca, 13;28914;Leganes;Madrid;912640500;40.317978;-3.7547758
C/ Cuesta, 2;05412;San Esteban del Valle;Ávila;920383345;40.27472;-4.980208
C/ Cuevas de Almanzora, 20;28033;Madrid;Madrid;913837708;40.477192;-3.658533
C/ Cullera, 49;46410;Sueca;Valencia;961704721;39.20165;-0.30830383
C/ Cura Joaquín Estrada, 1;46367;Yatova;Valencia;962516200;39.38466;-0.808166
C.C. Urbanización Montepríncipe, Loc. 2;28660;Boadilla del Monte;Madrid;917140349;40.412304;-3.8434982
C/ Curros Enríquez, 6;32500;Carballiño;Ourense;988530020;42.43148;-8.076968
C/ Curt, 9;46591;Albalat Dels Tarongers;Valencia;962628241;39.7032;-0.337218
C/ Dalia;28933;Mostoles;Madrid;916655050;40.338825;-3.8636937
C/ Damaso Alonso 4;40006;Segovia;Segovia;921433107;40.93309;-4.102144
C/ Daniel Gil, 32;46870;Ontinyent;Valencia;962917030;38.823944;-0.60204864
C/ de Albarracín, 33;28037;Madrid;Madrid;915423123;40.43249;-3.6310296
C/ de Alcala 54;28014;Madrid;Madrid;915211130;41.27866;-3.477978
C/ de Amara, 2;28041;Madrid;Madrid;917100180;40.35264;-3.69707
C/ de la Alhondiga,6;05500;Piedrahita;Ávila;920237401;40.46374;-5.32693
C/ de la Font, 19;46613;Llauri;Valencia;962560556;39.146423;-0.32954827
C/ de la Iglesia 13;13670;Villarrubia de los Ojos;Ciudad Real;926266501;39.218742;-3.6075246
C/ de la Iglesia, 17;28150;Valdetorres de Jarama;Madrid;918414305;40.69482;-3.5136638
C/ de la Iglesia, 6;46830;Beniganim;Valencia;962920167;38.943813;-0.44354618
C/ de la Plaza, 11;11130;Chiclana de la Frontera;Cádiz;956490004;36.420563;-6.148991
C/ de la Plaza, 128;11510;Puerto Real;Cádiz;956804266;36.52808;-6.1908603
C/ de la Tirana, 9;46180;Benaguasil;Valencia;962730082;39.59468;-0.5868908
C/ de la Villa, s/n;28160;Talamanca de Jarama;Madrid;918440900;40.744675;-3.5127282
C/ de la Virgen 42;40250;Mozoncillo;Segovia;921577161;41.346676;-4.120114
C/ del Carmen,18;37300;Peñaranda de Bracamonte;Salamanca;923336610;40.90071;-5.2002454
C/ del Cerro Minguete, 14;28035;Madrid;Madrid;913782021;40.486805;-3.71864
C/ del Cura, 17;13332;Villahermosa;Ciudad Real;926366800;38.7505;-2.8705218
C/ del Cura, 17;16220;Quintanar del Rey;Cuenca;967544504;39.343742;-1.9282192
C/ del Ferial, 3;42001;Soria;Soria;975233400;41.76455;-2.4692752
C/ Delicias, 2;28045;Madrid;Madrid;915063600;40.40425;-3.6961935
C/ del Peso, 7;14900;Lucena;Córdoba;957509006;37.40864;-4.48647
C/ Depósito del Agua, 2;28053;Madrid;Madrid;915079130;40.37538;-3.6607172
C/ Desiderio Varela, 6;15100;Carballo;Coruña;981704006;43.213223;-8.690363
C/ Deva, 80;28041;Madrid;Madrid;914282300;40.369877;-3.7123163
C/ D. Manuel Benayas, 5;45500;Torrijos;Toledo;925775005;39.980747;-4.2833376
C/ Doce de Febrero 1826, 7;03650;Pinoso;Alicante;965478705;38.4033;-1.04163
C/ Doce de Octubre, 26;28009;Madrid;Madrid;915570625;40.41597;-3.6746907
C/ Doctor Ballester, 33;12578;Cervera del Maestre;Castellón;964498038;40.455025;0.274761
C/ Doctor Calero, 7;28220;Majadahonda;Madrid;916347205;40.474052;-3.8738844
C/ Doctor Clara, 16;12350;Canet Lo Roig;Castellón;964494247;40.551712;0.242813
C/ Doctor Cubero 1;40430;Bernardos;Segovia;921566176;40.938995;-4.112269
C/ Doctor Esquerdo, 114;28007;Madrid;Madrid;915130110;40.408558;-3.6701775
C/ Doctor Esquerdo, 185;28007;Madrid;Madrid;915130220;40.40448;-3.6717908
C/ Doctor Esquerdo,33;28028;Madrid;Madrid;917240055;40.4248;-3.6685646
C/ Doctor Esquerdo, 55;28007;Madrid;Madrid;915570175;40.420574;-3.6688519
C/ Doctor Fernando Caubín Ponce, s/n (Esq. C/ Poeta Pedro Lezcano);35400;Arucas;Las Palmas;928634079;28.118168;-15.527619
C/ Doctor Ferrán, 43-49;08034;Barcelona;Barcelona;932065090;41.39024;2.1240687
C/ Doctor Gregorio Marañón, 6;04005;Almeria;Almería;950621105;36.838734;-2.4590707
C/ Doctor Hernando 4;40004;Segovia;Segovia;921420518;41.070347;-4.406247
C/ Doctor Millán, 27;46134;Foios;Valencia;961491247;39.53733;-0.35500243
C/ Doctor Nácher, 10;46370;Chiva;Valencia;962520040;39.47228;-0.7174882
C/ Doctor Nicasio Benlloch, 9;46015;Valencia;Valencia;963465087;39.487995;-0.3902936
C/ Doctor Ricardo Santos, 10;12500;Vinarós;Castellón;964451504;40.4692;0.474107
C/ Dolores, 46;15402;Ferrol;Coruña;981364044;43.483395;-8.23548
C/ Dolores Barranco, 57;28026;Madrid;Madrid;915005145;40.38299;-3.7080379
C/ Don Armando Palacio Valdés, 5;46010;Valencia;Valencia;963391270;39.475716;-0.36299944
C/ Donoso Cortés, 80;28015;Madrid;Madrid;915500535;40.436527;-3.7143981
C/ Don Ramón de la Cruz 90;28006;Madrid;Madrid;913096500;40.428524;-3.6720233
C/ Don Víctor Peñasco, 72;13700;Tomelloso;Ciudad Real;926538017;39.154957;-3.0231957
C/ Doña Urraca, 7;28011;Madrid;Madrid;915267125;40.413143;-3.7249095
C/ Dragonera, 19;07014;Palma de Mallorca;Illes Balears;971221990;39.57866;2.6285188
C/ Dr. Mendiguchía Carriche 11-13;28913;Leganes;Madrid;916857310;40.33139;-3.7709713
C/ Duc Alfons El Vell, 22;46700;Gandia;Valencia;962965032;38.96804;-0.18199325
C/ Duque de Alba, 7;28012;Madrid;Madrid;913600450;40.411697;-3.7059755
C/ Duque la Victoria 4;47001;Valladolid;Valladolid;983372460;41.651688;-4.727157
C/ Duquesa de Villahermosa, 3;50010;Zaragoza;Zaragoza;976467100;41.648727;-0.9005925
C/ Ecuador, 6;45004;Toledo;Toledo;925284007;39.86685;-4.0297794
C/ El Bachiller, 21;46010;Valencia;Valencia;963391290;39.482014;-0.3618844
C/ El Cano, 16;48008;Bilbao;Vizcaya;944795070;43.261135;-2.9339182
C/ Eleuterio Delgado 5;40134;Sangarcia;Segovia;921178044;41.155952;-4.00618
C/ El Greco, 20;28011;Madrid;Madrid;915267395;40.407528;-3.7466197
C/ Elisa Cendrero, 10;13003;Ciudad Real;Ciudad Real;926270080;38.988934;-3.9277463
C/ Eloy Mira, 1-3;32300;El Barco de Valdeorras;Ourense;988347016;42.416;-6.981243
C/ Embajadores, 161;28045;Madrid;Madrid;915179155;40.395344;-3.6953866
C/ Embajadores, 198;28045;Madrid;Madrid;915063700;40.392174;-3.693633
C/ Embajadores, 48;28012;Madrid;Madrid;915063900;40.408325;-3.7047918
C/ Embajadores, 69;28012;Madrid;Madrid;915062400;40.403713;-3.7014117
C/ Emili Darder Batle;07011;Palma de Mallorca;Illes Balears;971220072;39.57825;2.6406794
C/ Emili Grahit, 6;17003;Girona;Girona;972414070;41.974766;2.8200424
C/ Emilio Castelar, 37;13600;Alcazar de San Juan;Ciudad Real;926588020;39.39167;-3.208035
C/ Emilio Castelar, 46;30740;San Pedro del Pinatar;Murcia;968178261;37.828075;-0.7872086
C/ Emilio Castelar, 5;03660;Novelda;Alicante;965609040;38.385124;-0.7657546
C/ Empedrada, 7;28380;Colmenar de Oreja;Madrid;918089300;40.108208;-3.3878608
C/ Emperatriz Eugenia, 8;18002;Granada;Granada;958805108;37.17634;-3.6066914
C/ Encarnación, 5;10200;Trujillo;Cáceres;927659000;39.457207;-5.8807707
C/ Encuentro, 1;28942;Fuenlabrada;Madrid;916045940;40.300728;-3.8377047
C/ Enmedio, 1;12447;Montan;Castellón;964131239;40.0355;-0.553919
C/ Enmedio, 30;28850;Torrejon de Ardoz;Madrid;916749006;40.456573;-3.4790876
C/ Enric Serra, 36;17130;L'Escala;Girona;972776727;42.124725;3.1326163
C/ Enrique Jiménez Asenjo, 2;05530;Muñogalindo;Ávila;920265136;40.603046;-4.9005785
C/ Entrepeñas;28803;Alcala de Henares;Madrid;918870180;40.469887;-3.3637905
C/ Entrepeñas, 46;28051;Madrid;Madrid;914943683;40.367;-3.6109905
Centro Comerc. la Campana, Loc 4. Ctra. Torrev;03189;Orihuela;Alicante;965329142;37.9464;-0.715796
C/ Equador, 1;08029;Barcelona;Barcelona;933636480;41.384132;2.1421409
C/ Eras de San Isidro, 15;28807;Alcala de Henares;Madrid;918870065;40.487103;-3.3626933
C/ Eraso, 19;28028;Madrid;Madrid;917240160;40.434193;-3.6710508
Cervantes, 87;41100;Coria del Rio;Sevilla;954778378;37.2842;-6.05251
C/ Escuelas, 8;16200;Motilla del Palancar;Cuenca;969180003;39.561024;-1.9108667
C/ Escultor José Capuz, 23;46006;Valencia;Valencia;963749658;39.46023;-0.36154032
C/ Esla, 1-3. (Pol. Ind. Torrelago, Sec. 2);47140;Laguna de Duero;Valladolid;983546295;41.586666;-4.727479
C/ España, 3;28350;Ciempozuelos;Madrid;918086000;40.15871;-3.6184447
C/ España, 54;28220;Majadahonda;Madrid;916347005;40.47286;-3.8722894
C/ Espinel, 29;29400;Ronda;Málaga;952187006;36.743095;-5.164551
C/ Estación, 12;28231;Las Rozas;Madrid;917105025;40.49482;-3.8709908
C/ Esteban Collantes, 13;28017;Madrid;Madrid;913682210;40.430992;-3.6422486
C/ Estrella Denébola, 3;28983;Parla;Madrid;914242156;40.233864;-3.7517457
C/ Estrella Elola, 23;28340;Valdemoro;Madrid;918085310;40.191868;-3.6772575
C/ Estudiantes, 30;28904;Getafe;Madrid;916010300;40.308743;-3.7383225
C/ Etruria, 35;28022;Madrid;Madrid;913717120;40.4365;-3.6100154
C/ Eugenia de Montijo, 87;28044;Madrid;Madrid;915111100;40.375355;-3.7508194
C/ Eugenio Caja, 6;13620;Pedro Muñoz;Ciudad Real;926569700;39.405422;-2.9479246
C/ Eugenio Salazar, 48;28002;Madrid;Madrid;915153121;40.447296;-3.6752403
C/ Explanada de España, 16;03001;Alicante;Alicante;965980098;38.342987;-0.484069
C/ Extremadura, 14-16;28944;Fuenlabrada;Madrid;916856022;40.279984;-3.7962162
C/ Extremadura, 42-44;28944;Fuenlabrada;Madrid;916856703;40.2797;-3.789378
C/ Ezequiel Solana, 37;28017;Madrid;Madrid;913682300;40.431232;-3.6452453
C/ Ezequiel Solana, 90;28017;Madrid;Madrid;913682460;40.42798;-3.6429226
C/ Falcon Ruiz Lloren 5;40480;Coca;Segovia;921586138;41.155712;-4.488433
C/ Fátima, 14;12490;Azuebar;Castellón;964650113;39.834805;-0.36945283
C/ Federica Montseny, 22;28914;Leganes;Madrid;916896190;40.322826;-3.7805824
C/ Federico Grases, 27;28025;Madrid;Madrid;913602009;40.376434;-3.7456162
C/ Federico Marín, 19;28340;Valdemoro;Madrid;918085300;40.190815;-3.6744635
C/ Felipe Pingarrón, 7;28021;Madrid;Madrid;917100005;40.347824;-3.7107954
C/ Feria, 11;28770;Colmenar Viejo;Madrid;918458608;40.659096;-3.766746
C/ Fermín Caballero, 19;16004;Cuenca;Cuenca;969240057;40.067944;-2.1352298
C/ Fermín Caballero, 69;28034;Madrid;Madrid;913782057;40.4823;-3.712027
C/ Fermín Donaire, 20;28026;Madrid;Madrid;915655085;40.379642;-3.71369
C/ Fernández Caro, 11;28027;Madrid;Madrid;913682225;40.443092;-3.6469007
C/ Fernández de la Hoz, 52;28010;Madrid;Madrid;913913000;40.436417;-3.6946301
C/ Fernández Latorre, 132;15006;A Coruña;Coruña;981168095;43.354664;-8.404273
C/ Fernando El Católico,12;28015;Madrid;Madrid;915910050;40.4341;-3.7076452
C/ Fernando El Católico, 16;50009;Zaragoza;Zaragoza;976467130;41.643;-0.8933012
C/ Fernando Poo, 25;28045;Madrid;Madrid;915179125;40.396755;-3.6997917
C/ Fernán González, 58;28009;Madrid;Madrid;915570645;40.418377;-3.6747973
C/ Ferrán Puig, 3;25230;Mollerussa;Lleida;973604884;41.628757;0.8933779
C/ Ferrocarril, 42;28045;Madrid;Madrid;915063400;40.401005;-3.6982834
C/ Florida, 28;28300;Aranjuez;Madrid;918090012;40.02947;-3.6065304
C/ Floridablanca, 8;30002;Murcia;Murcia;968354025;37.97867;-1.1309695
C/ Fortuna, 23;28011;Madrid;Madrid;915267115;40.40733;-3.7350297
C/ Fraga;22004;Huesca;Huesca;974239051;42.142952;-0.4185909
C/ Francesc Layret, 121;08911;Badalona;Barcelona;933847930;41.450726;2.2482028
C/ Francisco del Pino, 16;28021;Madrid;Madrid;917100055;40.349785;-3.6899722
C/ Francisco Gervás, 14;28020;Madrid;Madrid;915670600;40.460968;-3.693738
C/ Francisco Javier Sauquillo, 32;28944;Fuenlabrada;Madrid;916856251;40.283985;-3.790109
C/ Francisco Silvela, 63;28028;Madrid;Madrid;913096700;40.434937;-3.6749911
C/ Francisco Silvela, 80;28028;Madrid;Madrid;917240760;40.436615;-3.6763015
C/ Francisco Villaespesa, 4;28017;Madrid;Madrid;914063920;40.42867;-3.648256
C/ Francos Rodríguez, 33;28039;Madrid;Madrid;915671160;40.456547;-3.7062764
C/ Fuencarral, 68;28004;Madrid;Madrid;913604028;40.424435;-3.7006652
C/ Fuente, 3;13329;Carrizosa;Ciudad Real;926369800;38.84217;-2.9927824
C/ Fuente del Tiro, 4;28024;Madrid;Madrid;915095060;40.383495;-3.7806594
C/ Fuente El Sol, 7, 9 y 11;47009;Valladolid;Valladolid;983362760;41.661674;-4.7338843
C/ Fuente Grande, 2;28860;Paracuellos del Jarama;Madrid;916584600;40.505493;-3.5316293
C/ Gabino Jimeno, 1;28026;Madrid;Madrid;915005435;40.386723;-3.7070835
C/ Gabriela Mistral;28942;Fuenlabrada;Madrid;916045040;40.295868;-3.8328497
C/ Gabriela Mistral, 7;28919;Leganes;Madrid;914815940;40.344112;-3.7460103
C/ Galán, 12;13230;Membrilla;Ciudad Real;926648400;38.972466;-3.345297
C/ Galicia, 15;08970;Sant Joan Despi;Barcelona;934776600;41.367596;2.07261
C/ Galicia, 38;28942;Fuenlabrada;Madrid;916490065;40.300255;-3.8102603
C/ Gambuesas, 1;35625;Morro Jable;Las Palmas;928541761;28.0507;-14.3516
C/ Gandía, 31;46758;Barx;Valencia;962807089;39.01315;-0.3015232
C/ García Araus, 1;46194;Real;Valencia;962555019;39.33656;-0.6091847
C/ García Montes, 4;46340;Requena;Valencia;962329013;39.487595;-1.1005822
C/ Garcilaso, 54;28904;Getafe;Madrid;916010090;40.3045;-3.7367527
C/ Gasómetro, 1;28005;Madrid;Madrid;915062600;40.405857;-3.708433
C/ Gavia Seca, 14;28031;Madrid;Madrid;913013022;40.379547;-3.6194873
C/ General Aguilera, 19;13001;Ciudad Real;Ciudad Real;926270077;38.983852;-3.9285564
C/ General Álava, 15;01005;Vitoria-Gasteiz;Álava;945150015;42.84492;-2.6712408
C/ General Franco, 8 (Playa de los Cristianos);38640;Arona;S.C. Tenerife;922798020;28.05295;-16.715601
C/ Generalísimo, 2;45211;Recas;Toledo;925522666;40.052578;-3.9920094
C/ Generalísimo, 9;05130;Solosancho;Ávila;920291042;40.553802;-4.90542
C/ General Mola, 1;13341;Terrinches;Ciudad Real;926387343;38.6101;-2.8414
C/ General Mola, 2;13210;Villarta de San Juan;Ciudad Real;926642100;39.2395;-3.4238183
C/ General Ricardos, 103;28019;Madrid;Madrid;914281400;40.392612;-3.7249618
C/ General Ricardos, 61;28019;Madrid;Madrid;914281500;40.39443;-3.7216525
C/ General Ruiz, 2;47004;Valladolid;Valladolid;983217120;41.64649;-4.724685
C/ General Saliquet, 4-6;28044;Madrid;Madrid;915095152;40.37678;-3.7758844
C/ General Urrutia, 44;46006;Valencia;Valencia;963335320;39.457146;-0.3638363
C/ General Yagüe, 10;28020;Madrid;Madrid;915980435;40.45626;-3.6923075
C/ Génova,10;28004;Madrid;Madrid;913913002;40.427055;-3.6947215
C/ Gerald Brenan, 2;18015;Granada;Granada;958806129;37.189014;-3.6224627
